0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.102688558043099620e+00 9.843087921339324087e-01 1.434965449241395463e+00
1.157746898780884548e+00 1.088338538189926652e+00 1.510489946569891551e+00
1.316179094109616532e+00 1.228275035513724411e+00 1.589989417441995734e+00
1.183537098330423198e+00 1.144687261917874732e+00 1.673673070991577916e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.363217176779320194e+00 1.510489946569891551e+00 4.349654492413959073e-01
1.434965449241395463e+00 1.589989417441995734e+00 5.104899465698943262e-01
1.510489946569891551e+00 1.673673070991577916e+00 1.363217176779320194e+00
1.589989417441995734e+00 1.761761127359560808e+00 6.736730709915811355e-01
1.854485397220596132e+00 1.854485397220596132e+00 7.617611273595641386e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.434965449241395463e+00 1.434965449241395463e+00 1.295056317940349588e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110348910594095795e+00 1.230303502043327502e+00 8.905741934443627272e-01
1.168788326941158306e+00 1.295056317940349588e+00 1.080019933704405410e+00
1.363217176779320194e+00 1.363217176779320194e+00 1.225766773164213008e+00
1.295056317940349588e+00 1.168788326941158306e+00 1.134198742247085612e+00
1.230303502043327502e+00 1.110348910594095795e+00 1.064858349641150781e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.163896932208498880e+00 8.089772028621160516e-01 2.853000812869325720e-01
1.211307821752630964e+00 1.066602561262412818e+00 3.139746387807055283e-01
1.297123998127103661e+00 1.254169759600894940e+00 3.720621062703509119e-01
1.202843957670722608e+00 1.119154329428889039e+00 1.418489374699868910e-01
1.123693199450374047e+00 1.054831465064386631e+00 6.394956949546193314e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
